4424,2M00000032+5737103
4264,2M00000032+5737103
4264,2M00000068+5710233
4591,2M00000211+6327470
4264,2M00000222+5625359
4548,2M00000233+1452324
4424,2M00000317+5821383
4424,2M00000446+5854329
4548,2M00000535+1504343
4591,2M00000797+6436119
4264,2M00000818+5634264
4120,2M00000866+7122144
4591,2M00001104+6348085
4264,2M00001242+5524391
4424,2M00001296+5851378
4264,2M00001328+5725563
4548,2M00001616+1606151
4264,2M00001653+5540107
4424,2M00001687+5903034
4120,2M00001701+7052395
4424,2M00001809+5939417
4424,2M00001877+5938132
4120,2M00001952+7026133
4591,2M00001962+6502429
4264,2M00002005+5703467
4264,2M00002012+5612368
4591,2M00002021+6302567
4591,2M00002035+6250406
4424,2M00002039+5651114
4591,2M00002227+6223341
4591,2M00002338+6457409
4264,2M00002472+5518473
4548,2M00002504+1517108
4120,2M00002509+7040316
4264,2M00002561+5528511
4424,2M00002679+5920508
4264,2M00002868+5550240
4591,2M00002903+6403157
4264,2M00003003+5646151
4591,2M00003030+6339074
4424,2M00003061+5820590
4264,2M00003071+5606028
4591,2M00003088+6311475
4120,2M00003118+7056365
4548,2M00003119+1516179
4548,2M00003151+1556005
4120,2M00003157+7059085
4548,2M00003240+1707161
4548,2M00003349+1640086
4424,2M00003418+5855095
4548,2M00003456+1538435
4264,2M00003475+5723259
4424,2M00003498+5800176
4264,2M00003968+5722329
4264,2M00004072+5714404
4591,2M00004159+6505249
4548,2M00004238+1558279
4424,2M00004297+5739255
4264,2M00004578+5654428
4548,2M00004623+1528052
4264,2M00004632+5634057
4591,2M00004653+6422138
4120,2M00004725+7117024
4264,2M00004872+5647031
4424,2M00004987+5908475
4548,2M00004994+1621552
4120,2M00005041+7032121
4548,2M00005048+1617251
4548,2M00005056+1628421
4120,2M00005083+7107484
4264,2M00005143+5615568
4590,2M00005196+0022164
4590,2M00005206+0047268
4264,2M00005243+5708135
4548,2M00005271+1509401
4591,2M00005289+6332038
4120,2M00005339+7047133
4264,2M00005407+5600006
4264,2M00005414+5522241
4424,2M00005457+5926077
4264,2M00005469+5654086
4548,2M00005481+1623446
4264,2M00005544+5724169
4424,2M00005601+5751537
4120,2M00005624+7002428
4120,2M00005636+6959096
4264,2M00005641+5650080
4590,2M00005661+0024267
4548,2M00005666+1647445
4591,2M00005690+6402130
4120,2M00005728+6958488
4590,2M00005758+0108568
4264,2M00005841+5712287
4590,2M00005845+0055046
4264,2M00005977+5717509
4120,2M00010020+6954572
4264,2M00010054+5538499
4548,2M00010088+1649201
4590,2M00010132+0031530
4590,2M00010201+0101148
4424,2M00010202+5805177
4590,2M00010204+0049037
4548,2M00010302+1724247
4264,2M00010323+5712426
4548,2M00010331+1549325
4264,2M00010402+5536294
4264,2M00010512+5651581
4424,2M00010512+5651581
4424,2M00010552+5815566
4548,2M00010587+1540152
4591,2M00010643+6418105
4590,2M00010650+0111107
4591,2M00010744+6445170
4264,2M00010831+5711546
4591,2M00010832+6307323
4264,2M00010876+5615113
4264,2M00010955+5731400
4591,2M00011022+6346190
4264,2M00011094+5546308
4264,2M00011207+5704332
4424,2M00011207+5704332
4591,2M00011364+6452306
4591,2M00011390+6228585
4590,2M00011442+0039575
4120,2M00011486+6958352
4591,2M00011569+6314329
4287,2M00011644+7408211
4548,2M00011664+1523337
4264,2M00011666+5553234
4120,2M00011675+7055096
4287,2M00011850+7441400
4590,2M00011871+0011076
4591,2M00011908+6507493
4120,2M00011970+7011184
4287,2M00012097+7447543
4120,2M00012130+7041537
4590,2M00012134+0106579
4264,2M00012151+5634379
4287,2M00012189+7328530
4590,2M00012224+0034037
4548,2M00012224+1530157
4548,2M00012252+1558339
4591,2M00012412+6427175
4591,2M00012439+6252280
4591,2M00012497+6229535
4424,2M00012502+5905339
4590,2M00012523+0012037
4264,2M00012551+5654020
4590,2M00012559+0006489
4120,2M00012599+7010526
4264,2M00012635+5619207
4548,2M00012694+1639052
4264,2M00012697+5609544
4264,2M00012711+5640299
4590,2M00012717+0128193
4264,2M00012719+5541081
4591,2M00012742+6434029
4120,2M00012806+7114563
4264,2M00012833+5644528
4590,2M00012835+0005101
4120,2M00012854+7021553
4264,2M00012860+5725373
4120,2M00012984+7052497
4287,2M00013117+7549068
4590,2M00013219+0016012
4264,2M00013226+5719237
4590,2M00013263+0040118
4287,2M00013313+7537342
4264,2M00013362+5549387
4548,2M00013385+1532433
4424,2M00013391+5904490
4264,2M00013487+5556502
4287,2M00013504+7453321
4590,2M00013563+0026413
4264,2M00013568+5638516
4120,2M00013573+7028223
4120,2M00013634+7034083
4590,2M00013638+0014094
4590,2M00013817+0017293
4591,2M00013817+6357049
4287,2M00013841+7347591
4287,2M00013842+7350554
4287,2M00013865+7442397
4264,2M00013867+5602597
4548,2M00013885+1601316
4591,2M00013900+6246301
4548,2M00013901+1658396
4120,2M00013919+7005554
4287,2M00013948+7336427
4548,2M00013999+1614433
4548,2M00014022+1714295
4120,2M00014119+7028388
4120,2M00014129+7104283
4590,2M00014161+0143570
4548,2M00014230+1702419
4591,2M00014233+6345133
4590,2M00014275+0141074
4591,2M00014308+6340538
4120,2M00014424+7011477
4590,2M00014487-0001080
4424,2M00014495+5754551
4287,2M00014645+7450384
4120,2M00014650+7009328
4264,2M00014722+5605347
4590,2M00014750+0049175
4548,2M00014858+1603222
4264,2M00014937+5708063
4590,2M00014973+0030263
4590,2M00015064+0023161
4590,2M00015091+0131134
4548,2M00015093+1526161
4548,2M00015102+1650371
4287,2M00015205+7315215
4424,2M00015243+5930120
4548,2M00015250+1551269
4264,2M00015271+5559366
4264,2M00015324+5634361
4590,2M00015342+0114481
4591,2M00015350+6459174
4264,2M00015524+5536322
4120,2M00015591+6949468
4590,2M00015592+0027057
4424,2M00015741+5918131
4287,2M00015747+7336048
4548,2M00015855+1719569
4548,2M00015887+1639429
4590,2M00015905+0052119
4264,2M00015923+5551011
4287,2M00015949+7416589
4548,2M00015950+1632062
4548,2M00015966+1627449
4424,2M00020080+5817510
4287,2M00020346+7513405
4264,2M00020348+5651433
4264,2M00020371+5645019
4548,2M00020489+1502157
4424,2M00020505+5855219
4591,2M00020564+6417239
4120,2M00020621+7023353
4120,2M00020621+7125569
4590,2M00020641+0132282
4590,2M00020648+0024553
4548,2M00020656+1509091
4424,2M00020710+5801078
4287,2M00020714+7326184
4287,2M00020838+7530422
4264,2M00020908+5643507
4120,2M00020921+7129389
4120,2M00020928+7017209
4590,2M00020962+0055374
4548,2M00020972+1612294
4548,2M00020976+1601393
4590,2M00021049-0001175
4120,2M00021071+7057213
4548,2M00021129+1709406
4591,2M00021134+6327509
4120,2M00021141+7026536
4287,2M00021175+7341483
4591,2M00021337+6446212
4590,2M00021353+0043137
4264,2M00021363+5557476
4548,2M00021397+1446191
4424,2M00021424+5709578
4264,2M00021586+5619187
4287,2M00021674+7434406
4264,2M00021687+5709243
4120,2M00021763+7009028
4287,2M00021824+7515204
4264,2M00021854+5556036
4548,2M00021937+1545415
4287,2M00021957+7539130
4287,2M00022079+7313426
4590,2M00022256+0113360
4591,2M00022269+6254032
4424,2M00022314+5933161
4548,2M00022321+1534066
4424,2M00022337+5840231
4591,2M00022337+6459378
4548,2M00022364+1558539
4590,2M00022381+0105509
4548,2M00022406+1625382
4264,2M00022423+5710235
4548,2M00022429+1654504
4120,2M00022453+7046515
4590,2M00022557+0126203
4264,2M00022599+5622580
4264,2M00022602+5542350
4120,2M00022618+7041228
4287,2M00022658+7456394
4591,2M00022661+6411431
4264,2M00022717+5610460
4264,2M00022797+5655571
4424,2M00022826+5836430
4120,2M00022830+7009129
4287,2M00022873+7408165
4591,2M00022881+6408024
4591,2M00022947+6222085
4590,2M00022993+0134524
4590,2M00023050+0011288
4264,2M00023082+5540502
4120,2M00023168+7113488
4548,2M00023179+1521164
4548,2M00023198+1643527
4548,2M00023239+1615235
