03443444+3206250,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=03+44+34.44+%2B32+06+25.0+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05345249-0449404,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+34+52.49-04+49+40.4+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05364717-0522500,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+36+47.17-05+22+50.0+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05382589-0659519,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+38+25.89-06+59+51.9+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05412451-0856320,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+41+24.51-08+56+32.0+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
03292204+3124153,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=03+29+22.04+%2B31+24+15.3+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05340693-0439303,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+34+06.93-04+39+30.3+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05343087-0425070,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+34+30.87-04+25+07.0+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05345220-0440117,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+34+52.20-04+40+11.7+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05351113-0536511,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+11.13-05+36+51.1+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05351554-0525140,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+15.54-05+25+14.0+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05352813-0523064,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+28.13-05+23+06.4+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05353154-0540278,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+31.54-05+40+27.8+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05353645-0421304,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+36.45-04+21+30.4+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05355408-0528327,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+54.08-05+28+32.7+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05360185-0517365,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+36+01.85-05+17+36.5+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05324407-0529523,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+32+44.07-05+29+52.3+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05331624-0613195,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+33+16.24-06+13+19.5+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05342767-0537192,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+34+27.67-05+37+19.2+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
05350138-0615175,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05+35+01.38-06+15+17.5+&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcsec&submit=submit+query
