4204,2M16550580+4655394
4522,2M16550705+1138206
4522,2M16592955+0942122
4522,2M16595069+0941108
4522,2M16595263+1032370
4522,2M17020521+1155265
4459,2M17030202-2144475
4459,2M17041270-2153164
4454,2M17083807+6027596
4455,2M17130625+5408214
4454,2M17131383+5936581
4453,2M17140575+4907262
4202,2M17142918+4330426
4202,2M17142918+4330426
4359,2M17144370-2449231
4359,2M17144370-2449231
4454,2M17144381+5823027
4523,2M17144788+2404452
4202,2M17151471+4427487
4202,2M17161484+4334137
4202,2M17161484+4334137
4359,2M17163639-2441463
4359,2M17163639-2441463
4453,2M17170666+4948493
4455,2M17180867+5403337
4523,2M17185941+2304357
4368,2M17190649-2745172
4523,2M17192337+2415295
4368,2M17222783-2747215
4523,2M17225565+2210589
4389,2M17274027-2810467
4389,2M17285197-2815064
4524,2M17292110+3510045
4334,2M17304061-2711241
4387,2M17322575-1704151
4387,2M17322575-1704151
4345,2M17330562-1840384
4352,2M17340500-2808243
4362,2M17343318-2133539
4362,2M17345651-2048568
4345,2M17351064-1846293
4524,2M17352428+3445084
4345,2M17375018-1851165
4385,2M17380171-2858281
4348,2M17385910-2237514
4348,2M17385910-2237514
4348,2M17393731-2324309
4348,2M17393731-2324309
4362,2M17394508-2138104
4353,2M17412100-3127013
4384,2M17413465-2623584
4353,2M17423692-3117490
4384,2M17432344-2715411
4353,2M17432901-3009511
4525,2M17433369+4724183
4364,2M17433972-2522513
4353,2M17440364-3024323
4527,2M17442134+7448273
4346,2M17453348-2349022
4384,2M17464152-2713191
4354,2M17470661-2704275
4525,2M17483364+4825247
4365,2M17483569-2321273
4525,2M17493504+4804487
4354,2M17502465-2626411
4526,2M17504077+6131276
4386,2M17531813-2816161
4104,2M17532090-2514343
4104,2M17532090-2514343
4386,2M17535762-2841520
4104,2M17543684-2557365
4104,2M17543684-2557365
4104,2M17552511-2517291
4104,2M17552511-2517291
4104,2M17553728-2535567
4104,2M17553728-2535567
4104,2M17560902-2553248
4104,2M17560902-2553248
4351,2M17561341-2921380
4363,2M17580952-2723418
4363,2M18001201-2631398
4355,2M18020741-2138099
4355,2M18031787-2149396
4378,2M18040248-1805575
4366,2M18041435-2455385
4283,2M18043735+0155085
4366,2M18050287-2441376
4370,2M18052444-1520538
4527,2M18054212+7340550
4366,2M18063884-2520020
4366,2M18065593-2449047
4366,2M18065593-2449047
4366,2M18070105-2519382
4366,2M18070105-2519382
4526,2M18072146+6134060
4283,2M18080646+0244373
4370,2M18085948-1555569
4349,2M18101251-2739120
4349,2M18101251-2739120
4356,2M18103554-1811011
4393,2M18104783-2824046
4393,2M18153119-2848286
4357,2M18162084-1529220
4341,2M18162884-2138565
4341,2M18162884-2138565
4107,2M18183946+0045126
4374,2M18192344-1851120
4357,2M18192899-1452043
4340,2M18203707-1330041
4456,2M18205706-0921313
4281,2M18232235-0509094
4307,2M18242761+1636576
4244,2M18275520+0015455
4244,2M18275520+0015455
4358,2M18280206-1217422
4244,2M18294464+0018362
4244,2M18294464+0018362
4342,2M18304997-1417537
4342,2M18304997-1417537
4244,2M18311835+0021164
4244,2M18311835+0021164
4244,2M18350744-0129515
4244,2M18350744-0129515
4244,2M18350820+0002348
4244,2M18350820+0002348
4350,2M18354661-3009087
4244,2M18363300-0106204
4244,2M18363300-0106204
4457,2M18411589-1016542
4240,2M18434968-0157426
4381,2M18443035-3023566
4381,2M18451151-3045078
4381,2M18451301-2952432
4381,2M18451301-2952432
4240,2M18453580-0240470
4240,2M18470667-0226077
4240,2M18471191-0200041
4240,2M18471701-0145515
4381,2M18472524-2949544
4381,2M18472524-2949544
4240,2M18473943-0129323
4409,2M18492739+4328121
4408,2M18514514+4757294
4306,2M18514864+1415069
4331,2M18541501-2946504
4331,2M18544747-3049382
4401,2M18545102+4559587
4312,2M18555121+0322311
4401,2M18562723+4457143
4331,2M18565583-3025539
4406,2M18573701+4809068
4407,2M18583578+3853368
4382,2M18584716-2913561
4401,2M19004073+4639587
4312,2M19005670+0510555
4247,2M19024620-0328334
4401,2M19025692+4511422
4312,2M19035783+0416056
4406,2M19044857+4744058
4404,2M19050356+4213186
4407,2M19050860+3754348
4247,2M19052134-0514133
4247,2M19052134-0514133
4407,2M19053168+3820073
4404,2M19062149+4337032
4404,2M19063690+4130566
4404,2M19064541+4411209
4460,2M19092843+5053356
4407,2M19100840+3918551
4404,2M19104120+4136011
4405,2M19105867+4550367
4404,2M19110844+4406544
4405,2M19113854+4753452
4407,2M19121626+3904168
4405,2M19123630+4603326
4405,2M19145726+4805510
4404,2M19165679+4238116
4465,2M19190180+4153127
4262,2M19210116+3820299
4262,2M19225746+3824509
4464,2M19231361+4220381
4262,2M19232622+3838017
4262,2M19235494+3834587
4299,2M19240223+4314578
4400,2M19245882+4714573
4464,2M19250477+4241312
4245,2M19251632+2542272
4245,2M19251632+2542272
4400,2M19253651+4900461
4262,2M19263432+3748513
4398,2M19265158-0038427
4589,2M19280887+3908038
4464,2M19281219+4204097
4299,2M19282245+4352160
4464,2M19284108+4048409
4464,2M19292405+4223363
4245,2M19294645+2642301
4400,2M19301580+4932086
4245,2M19315229+2503438
4403,2M19322177+4635297
4245,2M19340075+2603454
4245,2M19340075+2603454
4464,2M19340827+4119476
4464,2M19344565+4140247
4263,2M19345659+3845475
4464,2M19355185+4250141
4588,2M19364901+4000422
4399,2M19391260+5005409
4399,2M19391342+4932430
4263,2M19401839+3957298
4241,2M19403250+2421574
4399,2M19413234+5102178
4241,2M19430973+2357587
4263,2M19441242+3923418
4263,2M19452193+3908260
4399,2M19454606+5113275
4241,2M19454820+2311427
4241,2M19454820+2311427
4399,2M19455328+5058181
4263,2M19463571+3919069
4261,2M19482611+1757445
4304,2M19532695+0342088
4462,2M19545386+4448184
4248,2M19545919+2200042
4248,2M19550250+2133518
4462,2M19550924+4459335
4462,2M19582581+4523265
4248,2M19582637+2158113
4462,2M19585518+4432267
4248,2M19592193+2255295
4314,2M20050301+3025227
4276,2M20104613+5610440
4255,2M20152355+1929372
4255,2M20154959+1933249
4284,2M20265370+1613189
4284,2M20280848+1820312
4246,2M20481142+5206114
4246,2M20481142+5206114
4246,2M20564623+5154547
4246,2M20564623+5154547
4246,2M20570745+5207200
4242,2M21081720+4900002
4242,2M21082794+4710102
4296,2M21120525+2852397
4242,2M21145434+4725487
4242,2M21163450+4736271
4242,2M21171711+4905528
4303,2M21230171+6704507
4230,2M21234362+1217301
4230,2M21271132+1159564
4230,2M21271132+1159564
4230,2M21271569+1209524
4230,2M21271916+1131460
4230,2M21281796+1110512
4230,2M21290865+1143361
4230,2M21290865+1143361
4230,2M21291331+1119302
4230,2M21304441+1236161
4230,2M21311247+1136205
4230,2M21311478+1229568
4230,2M21311478+1229568
4260,2M21342973-0128503
4419,2M21400906+5800501
4419,2M21481222+5858552
4275,2M21523747+3853140
4275,2M21540296+4009382
4473,2M22101026-0158112
4302,2M22102726+6333020
4473,2M22151408-0126321
4474,2M22455859+0615499
4474,2M22465745+0610244
4300,2M23042528+4632427
4422,2M23153792+5532278
4264,2M23550881+5647270
4548,2M23554035+1555351
4548,2M23564129+1445094
4264,2M23571885+5659355
