4587,2M03250916+3126099
4587,2M03261467+3209453
4587,2M03285425+3037402
4587,2M03292204+3124153
4586,2M03400448+3118568
4586,2M03405779+3118059
4586,2M03423215+3229291
4586,2M03430679+3148204
4586,2M03431992+3202412
4586,2M03434101+3237320
4586,2M03441143+3219401
4586,2M03441568+3231282
4586,2M03443482+3211180
4586,2M03444173+3212022
4586,2M03444495+3213364
4586,2M03444508+3214130
4586,2M03445064+3219067
4586,2M03445561+3209198
4586,2M03450783+3102335
4259,2M03454440+2413132
4586,2M03485329+3132297
4612,2M05324407-0529523
4611,2M05342386-0515403
4613,2M05342626-0646093
4612,2M05342767-0537192
4611,2M05343087-0425070
4611,2M05345220-0440117
4611,2M05345563-0601036
4612,2M05350138-0615175
4611,2M05350326-0449209
4611,2M05350392-0529033
4611,2M05351113-0536511
4612,2M05351121-0517209
4612,2M05351214-0531388
4612,2M05351236-0543184
4611,2M05351554-0525140
4613,2M05351580-0646291
4612,2M05351755-0453037
4613,2M05351798-0604430
4611,2M05352860-0455036
4612,2M05353002-0434276
4613,2M05352992-0644151
4611,2M05353154-0540278
4612,2M05354311-0424556
4613,2M05354337-0622195
4612,2M05354463-0450098
4611,2M05355408-0528327
4611,2M05360185-0517365
4614,2M05370100-0735469
4614,2M05371161-0723239
4615,2M05402047-0911572
4615,2M05411524-0752111
4615,2M05413037-0912268
4615,2M05413338-0759562
4615,2M05420151-0756153
4615,2M05422393-0809459
4615,2M05432464-0813275
4572,2M06410360+0930290
4572,2M06413207+1001049
4586,2M03435812+3213568
4586,2M03441776+3204476
4586,2M03452214+3202040
4259,2M03505403+2309119
4259,2M03512664+2504369
4611,2M05321683-0548237
4612,2M05331624-0613195
4611,2M05340693-0439303
4613,2M05351077-0651557
4612,2M05351561-0524030
4611,2M05352813-0523064
4611,2M05352989-0512103
4611,2M05353645-0421304
4613,2M05361723-0617245
4614,2M05380160-0722218
4615,2M05405530-0813169
