4424,2M00001877+5938132
4120,2M00004725+7117024
4264,2M00005414+5522241
4264,2M00010512+5651581
4424,2M00010512+5651581
4591,2M00011569+6314329
4264,2M00012719+5541081
4424,2M00013391+5904490
4287,2M00013842+7350554
4120,2M00013919+7005554
4590,2M00020648+0024553
4548,2M00020972+1612294
4591,2M00022269+6254032
4264,2M00023082+5540502
4548,2M00023239+1615235
4120,2M00023939+7109185
4548,2M00024671+1605384
4264,2M00024931+5709106
4424,2M00025231+5841372
4548,2M00025279+1459270
4264,2M00025489+5648212
4120,2M00025606+7014169
4548,2M00031620+1514100
4287,2M00032397+7310282
4120,2M00033808+7018217
4548,2M00034257+1605111
4590,2M00040854+0006145
4590,2M00041019+0116246
4264,2M00042334+5626552
4120,2M00044189+6939114
4120,2M00044937+6942001
4424,2M00045177+5933503
4120,2M00045306+7048114
4591,2M00050083+6349330
4590,2M00051185-0009599
4590,2M00051577-0003172
4424,2M00051873+5758464
4424,2M00052965+5722141
4287,2M00053673+7530446
4590,2M00054249+0022537
4120,2M00054456+7016443
4591,2M00054538+6234237
4120,2M00060064+7001540
4591,2M00060945+6412287
4287,2M00064418+7541165
4590,2M00064478+0025574
4424,2M00064971+5737102
4424,2M00065832+5726544
4287,2M00065841+7528039
4424,2M00071354+5804306
4287,2M00071381+7312369
4120,2M00071559+7012085
4591,2M00072008+6241381
4217,2M00072527+8552481
4590,2M00073999+0105391
4120,2M00074863+7040220
4590,2M00075570+0047272
4120,2M00080998+7109340
4591,2M00081304+6315383
4119,2M00084322+6607560
4287,2M00084406+7412533
4424,2M00090146+5725568
4120,2M00091600+7050258
4120,2M00091817+7022314
4590,2M00092179+0038065
4590,2M00092573+0036224
4590,2M00093335+0024283
4424,2M00094060+5732260
4424,2M00094842+5809242
4591,2M00095669+6338473
4424,2M00101481+5805353
4590,2M00102423+0018469
4287,2M00102704+7337035
4424,2M00103725+5844536
4424,2M00104636+5846102
4119,2M00105325+6715244
4119,2M00110431+6604450
4119,2M00110648+6609349
4287,2M00111224+7349438
4120,2M00113351+6949071
4120,2M00114249+6939206
4119,2M00115043+6607347
4119,2M00121679+6629206
4217,2M00125555+8457545
4120,2M00131547+7130567
4119,2M00131796+6625535
4287,2M00134096+7542057
4119,2M00134571+6557495
4120,2M00135070+7207423
4120,2M00135520+7107430
4243,2M00142410+6239430
4120,2M00144033+7135418
4119,2M00144205+6529487
4120,2M00144713+6934333
4119,2M00144841+6719139
4120,2M00145508+7021380
4243,2M00145807+6226585
4243,2M00150375+6332448
4119,2M00150792+6559126
4120,2M00151540+7155237
4119,2M00151930+6716353
4243,2M00162429+6329460
4287,2M00164113+7320169
4243,2M00165060+6253560
4243,2M00165734+6333108
4217,2M00170286+8457182
4120,2M00171500+6918003
4243,2M00171524+6206306
4243,2M00171874+6249331
4119,2M00172148+6638594
4119,2M00172969+6541359
4287,2M00174148+7338153
4250,2M00174625+5856272
4250,2M00175039+5903271
4119,2M00175717+6532046
4120,2M00180696+6923544
4119,2M00181612+6545368
4119,2M00182191+6628225
4119,2M00182574+6519478
4287,2M00183354+7335459
4217,2M00183912+8511154
4119,2M00184127+6723106
4287,2M00184215+7418026
4120,2M00184520+7040399
